book_name,chapter_id,entry_id,date,sentence
FitS,c05,chc05_e1,November 3,"Such a long and difficult trip, only to discover home is still beyond our grasp."
FitS,c05,chc05_e1,November 3,"It is heartbreaking news that we must spend an entire winter away, and that it will only be in the spring that we can return, to begin our new lives here at The Forks."
FitS,c05,chc05_e2,November 4,"Dear Diary, I have stolen a few moments to write."
FitS,c05,chc05_e2,November 4,"The party could not ready itself in time to leave today, so we leave tomorrow at first light."
FitS,c05,chc05_e2,November 4,"Our first night spent here at The Forks, or Colony Gardens as the first group of settlers call it, was happy enough."
FitS,c05,chc05_e2,November 4,"After writing to you, dear diary, I joined the festivities in the Fort’s big room."
FitS,c05,chc05_e2,November 4,Bagpipes were played and people danced.
FitS,c05,chc05_e2,November 4,The settlers here dance what is called a Red River jig.
FitS,c05,chc05_e2,November 4,It is a mix of a Scottish reel and a Cree dance.
FitS,c05,chc05_e2,November 4,George Dunn played the fiddle.
FitS,c05,chc05_e2,November 4,"A man and a woman face each other, balancing up on their toes."
FitS,c05,chc05_e2,November 4,"They dance back and forth, feet flying in fancy steps I could hardly note, they move so quickly, until one grows tired and another takes either his or her place."
FitS,c05,chc05_e2,November 4,The men drank far too much and James was quite sick later on that evening.
FitS,c05,chc05_e2,November 4,"Even Father seemed to be coming out of his shell a little and he danced with Robbie, making him very happy."
FitS,c05,chc05_e2,November 4,"I met Alice Connor, who is thirteen — only a year older than me — and was very friendly toward me."
FitS,c05,chc05_e2,November 4,"She pointed out that there were some very good-looking young men in our party, especially my own brother James."
FitS,c05,chc05_e2,November 4,“How old is he?” she asked me.
FitS,c05,chc05_e2,November 4,"“Fifteen,” I answered."
FitS,c05,chc05_e2,November 4,She nodded as if she had made her mind up that he would be for her.
FitS,c05,chc05_e2,November 4,And somehow she managed to get him to dance with her.
FitS,c05,chc05_e2,November 4,I noticed that Kate would not dance.
FitS,c05,chc05_e2,November 4,I suspected it was because she has no natural grace.
FitS,c05,chc05_e2,November 4,But I had no time to worry about Kate.
FitS,c05,chc05_e2,November 4,The night was a night to enjoy.
FitS,c05,chc05_e2,November 4,"We ate partridges that had been cooked in a pit, making them tender and juicy."
FitS,c05,chc05_e2,November 4,"There was fresh bread because some of the grain had been salvaged from the vicious attacks; there was wild rice, which has an almost nutty flavour."
FitS,c05,chc05_e2,November 4,"It was heaven just to fill our stomachs, and the fact that it was so delicious was an added treat."
FitS,c05,chc05_e2,November 4,This morning we were given maple syrup on top of fried bread.
FitS,c05,chc05_e2,November 4,It is sap from the maple tree and is quite wonderful.
FitS,c05,chc05_e2,November 4,The thermometer at the Fort said it was ten degrees below zero when we arose.
FitS,c05,chc05_e2,November 4,I knew that the clothes we had with us would not protect us sufficiently on this trip to Pembina.
FitS,c05,chc05_e2,November 4,I was especially concerned about Robbie.
FitS,c05,chc05_e2,November 4,"There was such a hustle and bustle it was almost impossible to find anyone, but I managed to locate Running Fox, who had helped me before."
FitS,c05,chc05_e2,November 4,"I pointed to his clothes and then to Robbie, and shivered as if Robbie were cold."
FitS,c05,chc05_e2,November 4,Running Fox nodded and pointed to the silk kerchief I often wore around my neck.
FitS,c05,chc05_e2,November 4,I understood right away that he wanted it.
FitS,c05,chc05_e2,November 4,"Mother, you had bought it for me last year when I turned twelve."
FitS,c05,chc05_e2,November 4,I treasured it more than anything — anything except Robbie’s health.
FitS,c05,chc05_e2,November 4,"So I gave it to Running Fox and he returned with trousers made from deerskin, which fitted Robbie perfectly."
FitS,c05,chc05_e2,November 4,He also gave me a small blanket to tie about Robbie’s shoulders with a piece of sinew.
FitS,c05,chc05_e2,November 4,I thanked him and he smiled that foxy smile of his.
FitS,c05,chc05_e2,November 4,"It was then I heard the most dreadful noise: a horrible screeching, which made my teeth hurt."
FitS,c05,chc05_e2,November 4,I turned toward the sound and saw the strangest sight.
FitS,c05,chc05_e2,November 4,"A large cart, taller than myself, was moving slowly toward me, pulled by a horse."
FitS,c05,chc05_e2,November 4,"Behind it came others, some pulled by the men of the colony, some by oxen."
FitS,c05,chc05_e2,November 4,"The carts have huge wheels, which are made entirely of wood."
FitS,c05,chc05_e2,November 4,They were laden with goods.
FitS,c05,chc05_e2,November 4,James came up behind me.
FitS,c05,chc05_e2,November 4,"“Two of our trunks are going on those carts,” he said."
FitS,c05,chc05_e2,November 4,“Aren’t they strange?
FitS,c05,chc05_e2,November 4,They’re called Red River carts.
FitS,c05,chc05_e2,November 4,See how the whole thing is held together by strips of buffalo hide and wooden pegs?
FitS,c05,chc05_e2,November 4,That’s because they had to invent a way to build them without using nails.
FitS,c05,chc05_e2,November 4,"Nails are so hard to find here that when the York boats finish their trips they burn them entirely just to retrieve the nails.” “What have you got there?” I said to James, looking down at something he was holding behind his back."
FitS,c05,chc05_e2,November 4,"“Aah,” he smiled."
FitS,c05,chc05_e2,November 4,“I traded for this.” And with a flourish he brought out a bow and arrow.
FitS,c05,chc05_e2,November 4,"“Robbie wants one too, and I think he should have one before long."
FitS,c05,chc05_e2,November 4,"You and Father baby him far too much.” Robbie is ten years old now, that is true."
FitS,c05,chc05_e2,November 4,I believe I was remiss and did not even mention his birthday in September.
FitS,c05,chc05_e2,November 4,It must have been one of those days when I was unable to write.
FitS,c05,chc05_e2,November 4,"“He isn’t strong, though,” I objected."
FitS,c05,chc05_e2,November 4,"“He will need to be strong,” James insisted."
FitS,c05,chc05_e2,November 4,"“It will be good for him to get out and hunt.” I sighed and bit my lip, and tried to think what you would do, Mother."
FitS,c05,chc05_e2,November 4,Perhaps James is right and Robbie needs to become stronger.
FitS,c05,chc05_e2,November 4,"“Look,” James said, pointing at his feet."
FitS,c05,chc05_e2,November 4,“I also traded for these.” He was wearing a pair of moccasins like the Indians’.
FitS,c05,chc05_e2,November 4,"“They are much easier to walk in and they are warmer than our boots.” I looked down at my worn boots, one of which already has a hole in the sole."
FitS,c05,chc05_e2,November 4,"“I wish I could have a pair, and Robbie and Father too,” I added."
FitS,c05,chc05_e2,November 4,“Do you have anything you can trade for them?” James asked.
FitS,c05,chc05_e2,November 4,"“I already traded Mother’s scarf for warm trousers and a blanket for Robbie,” I said."
FitS,c05,chc05_e2,November 4,“I do have the necklace you made me last year.” James could see my distress.
FitS,c05,chc05_e2,November 4,I hated to part with it.
FitS,c05,chc05_e2,November 4,"He had crafted me a necklace of smooth stones, a thing of beauty."
FitS,c05,chc05_e2,November 4,"James is very talented and can make rings, bracelets and necklaces."
FitS,c05,chc05_e2,November 4,"“Don’t worry, Isobel,” he said."
FitS,c05,chc05_e2,November 4,"“In the spring I shall collect the most beautiful stones from the riverbed here, and make you an even nicer necklace for your thirteenth birthday."
FitS,c05,chc05_e2,November 4,I promise.” The necklace was in a small bag of belongings that had not yet been put back on the York boat or the cart.
FitS,c05,chc05_e2,November 4,I found it and looked around for someone to trade with.
FitS,c05,chc05_e2,November 4,"I could not find Running Fox, but I noticed a young Indian girl about my age."
FitS,c05,chc05_e2,November 4,Perhaps she would like a necklace even better than Running Fox would.
FitS,c05,chc05_e2,November 4,"She wore a buckskin dress with beautiful beads sewn onto the front, a wide sash, and moccasins that reached all the way up her legs."
FitS,c05,chc05_e2,November 4,"I ran over to her and got her attention by saying hello, which she seemed to understand."
FitS,c05,chc05_e2,November 4,"I pointed to her moccasins and then counted on my fingers to the number 3, and then showed her the necklace."
FitS,c05,chc05_e2,November 4,"Her eyes lit up when she saw the necklace, shining red and purple."
FitS,c05,chc05_e2,November 4,She nodded and motioned for me to wait.
FitS,c05,chc05_e2,November 4,"She returned not with moccasins, but with skins and sinew, which obviously was to be used for thread."
FitS,c05,chc05_e2,November 4,Then she motioned as if she were walking and then as if she were sewing and then as if she were sleeping.
FitS,c05,chc05_e2,November 4,"I think she meant that she would also be walking with us, and that she would show me how to sew the moccasins at night."
FitS,c05,chc05_e2,November 4,"She had a nice face, round with black eyes and a big smile."
FitS,c05,chc05_e2,November 4,"For a moment I forgot that she was a savage, for she seemed a girl just like myself."
FitS,c05,chc05_e2,November 4,I held out the necklace for her.
FitS,c05,chc05_e2,November 4,She took it and gave me the skins and the sinew.
FitS,c05,chc05_e2,November 4,"I smiled and said thank you, and she mimicked my words and said thank you, but with such a funny accent I had to laugh."
FitS,c05,chc05_e2,November 4,"She looked sad then, as if I had hurt her feelings."
FitS,c05,chc05_e2,November 4,I reminded myself that the savages are probably like children and must be treated kindly.
FitS,c05,chc05_e2,November 4,"I put a solemn look on my face and said thank you again and she said thank you again, too, her happy smile returning."
FitS,c05,chc05_e2,November 4,I ran to find James.
FitS,c05,chc05_e2,November 4,He thought I had done very well and I promised that by the morning the whole family would have moccasins.
FitS,c05,chc05_e2,November 4,"“Mother could not have done better,” he said to me."
FitS,c05,chc05_e2,November 4,Tears came to my eyes.
FitS,c05,chc05_e2,November 4,"I know what he said is not true, Mother, but I am trying to take your place as best I can."
FitS,c05,chc05_e3,November 14,I write now for the first time since we left The Forks.
FitS,c05,chc05_e3,November 14,"It has been a dreadful journey, ten brutish days — but I get ahead of myself."
FitS,c05,chc05_e3,November 14,It may take me a few days of writing to tell everything that happened.
FitS,c05,chc05_e3,November 14,But at least now I sit by a fire and my hands are warm enough to hold my pen.
FitS,c05,chc05_e3,November 14,"We were finally ready to go on the morning of our second day, the thirteen families that had remained, and our entire group."
FitS,c05,chc05_e3,November 14,"We would be split into two groups, those walking behind the Red River carts, which were filled with goods, and those in the boats."
FitS,c05,chc05_e3,November 14,A Métis or Indian was in each boat as a guide.
FitS,c05,chc05_e3,November 14,All the young children were placed in the boats since they could not possibly walk so far.
FitS,c05,chc05_e3,November 14,"Robbie was among them, but I was deemed too old and so I was forced to part with him, which made me very anxious, until at the last minute I managed to squeeze onto the boat beside him."
FitS,c05,chc05_e3,November 14,"I know James says I baby him, but someone has to watch over him and Father was unable to go in that boat, as parents who had very small children naturally had to accompany them."
FitS,c05,chc05_e3,November 14,Much to my dismay I quickly noted that Kate was also in our boat.
FitS,c05,chc05_e3,November 14,"I turned to her and said, “Why are you not walking?"
FitS,c05,chc05_e3,November 14,"You are certainly strong enough.” Kate replied, “Listen to Miss High and Mighty!"
FitS,c05,chc05_e3,November 14,"Why are you not walking?” “I have little Robbie to care for,” I informed her."
FitS,c05,chc05_e3,November 14,"“And I have myself to care for,” she retorted."
FitS,c05,chc05_e3,November 14,“And where would your father be?” I asked.
FitS,c05,chc05_e3,November 14,“Would he not want you to be with him?” Kate looked down quickly and it was the first time I had ever noticed that she seemed unsure of herself.
FitS,c05,chc05_e3,November 14,“My father … my father … looks after himself.” She raised her eyes defiantly.
FitS,c05,chc05_e3,November 14,“And I look after myself.” I was shocked by her reply.
FitS,c05,chc05_e3,November 14,I thought back to what I knew of her father and could remember little.
FitS,c05,chc05_e3,November 14,"He seemed a quiet man, if dour, who never caused any trouble the way his daughter did."
FitS,c05,chc05_e3,November 14,"But when I thought about it I realized that I had never seen him discipline Kate over her behaviour; in fact, I rarely remembered seeing them together."
FitS,c05,chc05_e3,November 14,Robbie pulled my attention away from her at that moment.
FitS,c05,chc05_e3,November 14,"“How do I look?” he crowed, showing off his new trousers."
FitS,c05,chc05_e3,November 14,"“As fine as the Indians?” “You look to me to be the finest young man in the New World,” I said, giving him a hug and kiss."
FitS,c05,chc05_e3,November 14,"I was glad he had his blanket pinned about him, as a cold north wind was blowing harder by the minute."
FitS,c05,chc05_e3,November 14,"The temperature, rather than rising as it should be, seemed to be dropping."
FitS,c05,chc05_e3,November 14,Clouds scurried across a pale blue sky.
FitS,c05,chc05_e3,November 14,The men rowed hard all day with only a brief halt for lunch.
FitS,c05,chc05_e3,November 14,"That night we stopped, but had to make camp without Father and James, who were with the other group and probably well back of us."
FitS,c05,chc05_e3,November 14,"In order to cheer up the older children, some of whom were without their parents, I led them in song around the campfire."
FitS,c05,chc05_e3,November 14,We sang “The Bonnie Banks of Loch Lomand.” Later This is a long story.
FitS,c05,chc05_e3,November 14,But I want to record it here.
FitS,c05,chc05_e3,November 14,"I can imagine myself reading this to Robbie’s children one day, and them laughing at their dear dad."
FitS,c05,chc05_e3,November 14,So I continue: When we awoke the next morning it was to a terrible sight.
FitS,c05,chc05_e3,November 14,The river had frozen during the night and the boats could go no farther.
FitS,c05,chc05_e3,November 14,We would have to walk.
FitS,c05,chc05_e3,November 14,And me with a hole in my boot.
FitS,c05,chc05_e3,November 14,"Most of the boxes and trunks had to be left behind, as the fathers who had been rowing found themselves carrying their children instead."
FitS,c05,chc05_e3,November 14,"Robbie and I were the fortunate ones, our belongings being on the Red River carts travelling behind us with those on foot."
FitS,c05,chc05_e3,November 14,Snow began to fall.
FitS,c05,chc05_e3,November 14,It whipped into our faces.
FitS,c05,chc05_e3,November 14,I regretted terribly that the Indian girl who had promised to help me make moccasins was walking behind us with the other group.
FitS,c05,chc05_e3,November 14,"I had the skins in my bag, but in the meantime my boots hurt and I could feel the cold coming through the hole."
FitS,c05,chc05_e3,November 14,Robbie’s boots had no holes but they were worn and not as easy to walk in as moccasins would be.
FitS,c05,chc05_e3,November 14,My cheeks began to feel almost numb.
FitS,c05,chc05_e3,November 14,"My skirts dragged, often catching on bushes or brambles."
FitS,c05,chc05_e3,November 14,When we finally stopped for the night I was chilled through even though I had wrapped my shawl as tightly around me as I could.
FitS,c05,chc05_e3,November 14,It was no match for the fierce wind.
FitS,c05,chc05_e3,November 14,I understood why the deerskin would be so warm — it would keep out the wind.
FitS,c05,chc05_e3,November 14,"We made hot tea by the fire, and our guides cooked some rabbit and birds, which they had managed to shoot with bow and arrow."
FitS,c05,chc05_e3,November 14,We settled down for the night in our tents and woke the next morning to find the ground covered in snow.
FitS,c05,chc05_e3,November 14,"There was no trail or path, so we followed the guides, trudging through the snow."
FitS,c05,chc05_e3,November 14,"I kept a tight hand on Robbie all the time, afraid that he would wander off and freeze."
FitS,c05,chc05_e3,November 14,"That night we snuggled together under blankets in the tent, along with Kate (whose devious pranks seemed to diminish the more it snowed and the colder she got) and a number of other children."
FitS,c05,chc05_e3,November 14,"I’m not sure what it was, but something woke me in the middle of the night."
FitS,c05,chc05_e3,November 14,It was pitch black and I could see nothing and yet I knew right away that Robbie was not there.
FitS,c05,chc05_e3,November 14,"“Robbie … Robbie,” I hissed."
FitS,c05,chc05_e3,November 14,But there was no reply.
FitS,c05,chc05_e3,November 14,I shook Kate awake.
FitS,c05,chc05_e3,November 14,“Have you seen Robbie?
FitS,c05,chc05_e3,November 14,"“No,” she grunted."
FitS,c05,chc05_e3,November 14,“I’m sleeping.” I pulled my shawl tightly around me and ran out into the night.
FitS,c05,chc05_e3,November 14,"The campfire was burning low in the centre of the tents, but I could not see Robbie in its light."
FitS,c05,chc05_e3,November 14,I ran to find some of the men who had been rowing the boats.
FitS,c05,chc05_e3,November 14,"“My brother Robbie is gone, he’s gone from the tent!” I cried."
FitS,c05,chc05_e3,November 14,"“He probably just needed to relieve himself, lass,” one of the men said kindly."
FitS,c05,chc05_e3,November 14,“You mustn’t worry.
FitS,c05,chc05_e3,November 14,"He’s sure to turn up any second.” Of course, I thought, that must be it."
FitS,c05,chc05_e3,November 14,Perhaps I should have tied a cord between us so that he couldn’t wander off by himself.
FitS,c05,chc05_e3,November 14,"But he’s ten, I reminded myself, not a child."
FitS,c05,chc05_e3,November 14,He shall be fine.
FitS,c05,chc05_e3,November 14,"I felt like crying, but I remembered that Mother was not there and Father was not there and James was not there and that I was in charge of Robbie and that I had to calm myself and try to find him."
FitS,c05,chc05_e3,November 14,"It is true, I thought, he probably did simply go out to relieve himself and perhaps he would be back quickly."
FitS,c05,chc05_e3,November 14,But then I couldn’t help but consider that perhaps he had got lost in the white snow and couldn’t find his way back.
FitS,c05,chc05_e3,November 14,"The moon was behind the clouds, and away from the fire he would be unable to see a finger in front of his face."
FitS,c05,chc05_e3,November 14,"And then, dear diary, dear Mother, I got one of my feelings."
FitS,c05,chc05_e3,November 14,"Many times, Mother, you told me of your mother and her sixth sense."
FitS,c05,chc05_e3,November 14,"Sometimes you used to say that you thought I had inherited it, and other times you would say no, I had not, because I showed the signs so rarely."
FitS,c05,chc05_e3,November 14,"But every once in a while I would get a feeling , and you had taught me to always listen to my feeling and to trust it."
FitS,c05,chc05_e3,November 14,"I had a feeling that Robbie would have gone behind a tent so as not to get lost, but once there the light from the fire would be blocked."
FitS,c05,chc05_e3,November 14,It would be easy to get lost then.
